Protein	Pool_01	Pool_02	Pool_03	Pool2_01	Pool_04	Pool_05	Pool_06	Y_1011	Y_1019	Y_1028	Y_1123	Y_1036	Y_1042	Y_1068	Y_1035	Y_1048	Y_1058	Y_1098	Y_1034	Y_1055	Y_1064	Y_1006	Y_1007	Y_1027	Y_1121	M_2044	M_1024B2	M_2107	M_2113	M_2095	M_3062	M_2112	M_2025	M_2066	M_2071	M_3020	M_3099	M_5080	M_1026B2	M_2094	M_5050	M_1002B2	M_1016B2	O_4041	O_1004B2	O_1006B2	O_4017	O_4031	O_4032	O_4033	O_5085	O_5102	O_4024	O_4093	O_5079	O_1008B2	O_1028B2	O_4127	O_5040	O_5119	O_4129	O_5015	O_5047	O_5070	O_5082	VO_6115	VO_1012B2	VO_6111	VO_1001B2	VO_1015B2	VO_7057	VO_1009B2	VO_1023B2	VO_1025B2	C_7078	C_7092	C_7128	C_7076	C_7106	C_1003B2	C_7081	C_7116	C_7126	C_7130	C_8039	C_7023	C_7030	C_7067	C_7125	C_9038	C_1005B2	C_6108	C_1027B2
sp|P04114|APOB_HUMAN	34.6988083763916	34.7313121749686	34.7964237757486	35.1038560759737	34.8237890042468	34.8275785665139	34.8706822685106	35.1923305231032	34.542050457267	35.3815358797396	35.2749689749408	34.4776888754267	35.0487772742836	34.9819926030958	34.7263297754894	34.8377276215257	35.007050203607	34.7788365403896	35.0699746987176	34.5770254621328	35.0783507083452	34.5465590704786	35.5282446781687	34.6213671849106	35.4804535845658	35.0393232719092	35.5667263052915	35.747771018741	34.7654698944755	35.2232070858477	35.5111260738474	34.6158647048398	35.214132974652	35.1691741521509	35.0940896008544	35.0402432729296	35.9484313666489	34.4807041290453	35.2555254260801	35.393278154259	35.3920796223807	35.4550728004008	35.1366538170379	34.902498919611	35.6756354580844	34.6132082488032	35.3670578439595	35.2958422738566	35.1326748008375	35.2770235637199	34.9983823216988	35.1714358560804	34.6814005805171	34.8039006641399	34.9903800148621	34.7658058995755	35.8475488157485	35.0766548401853	35.398263974354	34.7043257826883	35.1441855196527	35.2549983760741	35.3432710051059	35.2516540474348	34.6852776714586	34.6207332283559	34.3446929652549	35.2156557260005	35.0612540648141	35.5436388713049	34.1644283277613	34.8828516252311	34.0620984935114	35.2575039498494	34.3205079669101	34.6839664913374	35.2726507727675	34.8206516233297	35.4554726783153	34.6977924640234	35.1750021598672	35.2303710224475	35.1379813693381	34.5024547679935	35.6546961663572	35.0387740312828	34.7108075555581	35.0314028357143	34.971852701007	35.3713076458845	34.6162497390353	34.6987328472869	35.4272197324434
sp|P04278|SHBG_HUMAN	26.0777085879052	26.0463920575016	25.8621742085259	25.3184611345661	25.7107969925799	26.1432498375103	26.109937189331	24.8175971681546	25.4173451882977	28.7063754577008	27.4455578419328	25.4560641774551	27.7755803499351	25.1283779656915	26.7350911162551	26.5831647741661	24.0459279630017	27.3236233068205	26.6235520785716	25.5346126041949	24.3981833254592	25.584395376796	25.4279696684466	26.0274387195192	24.5181676370688	26.2772786141886	25.7278631327889	25.2441008493892	25.6036098562799	26.8041964567591	26.099168767598	25.2791090543566	25.4369871179322	26.0191103403694	25.4183552088405	24.858644253358	23.6690362131613	27.3347790366497	25.6046566618383	26.2644063470439	26.4887695168114	25.2128621336093	25.7106213416099	24.9859981640351	25.4344116409444	25.8987883782338	24.7787551723529	26.1614328156683	25.4120574702079	26.2232449946002	26.3002448058653	26.4413971686951	26.7336168027089	25.3068675869218	27.0564258414208	26.0912805986764	25.8481454733302	26.7763135121253	25.5165196784285	26.2094807127151	26.3179895617675	25.4673687082261	27.0637449764012	25.489339886203	26.5755580306723	25.9198982016991	25.3807157606283	26.1510143179656	26.0410515732638	26.0225075525491	26.3028473989939	25.0980290189062	24.3836545158682	25.77830299631	27.3200917129699	26.5278694317497	27.2146025494137	26.8757007118403	27.5591136272723	27.4344603029518	26.8786418407773	26.2000478441579	27.3805580864501	27.0787098363545	26.4527215221414	26.4325127117133	27.5329703604599	26.4113554502111	26.6481153906395	27.4075866194261	26.6900008796229	26.3988841330219	27.2893407608297
sp|P19827|ITIH1_HUMAN	31.7546818731125	31.6908780892053	31.737986468033	31.8946180099791	31.7269271627467	31.7086814852908	31.7809821253189	31.8627505303976	32.3460202760632	31.9809828653877	32.1254480337533	31.9625017976458	32.1126738749875	31.9228412872983	31.6067405540323	31.9466129473759	32.1329755415113	32.1592858713214	32.2735548551228	31.9766741097503	32.0517517211868	31.8925167001531	32.0189287417348	31.8817451346118	32.2750407069429	32.0880560913732	31.9758200023047	32.2819915565234	31.9197820638631	32.0248270144424	32.2062288354002	31.8383674883169	31.7559555412883	32.1647257891424	31.736805634003	32.0090634092522	32.3607139147608	31.7834191051094	32.1338818728635	32.1676549751893	31.9487416308696	31.9502796475885	31.8801602324809	32.1074720208655	32.0771420959781	31.801422732719	31.8179664853566	32.3297465662247	32.0069264181356	32.0358665654567	32.2300573237676	32.0850804298519	31.5406443523366	31.8998055495853	32.0485099085276	32.0881272370394	32.264160154898	32.458600702024	32.3822738230413	31.9477255810472	32.2355270794132	31.4578175296804	32.2257790946733	31.7683078794553	32.09899353185	30.9346448757203	30.9862433412633	31.8336411886137	31.8666339521286	32.1421138665504	31.8513981653317	31.5309861046023	31.3624658216743	31.5217887213203	31.818818520622	31.9865939467896	32.1248167419143	30.858611530089	32.1151924077749	31.302952870759	31.389083006504	32.0474175491393	32.1091963135907	31.697586254738	31.8679927883387	31.5650694735627	31.7153411417508	31.6310105123105	31.7927914612463	31.9129172419383	31.8903379710698	31.9260520460771	31.9136353519195
sp|P35579|MYH9_HUMAN	18.2842270785007	18.6149138315864	18.6164320616952	17.1995224615655	17.3682706521225	16.3786458466489	18.0701807613934	23.6798967902969	18.1794043118271	16.3320818196508	16.3402441117305	18.4646465943973	13.7091673666214	17.3720300234943	19.4246693610167	19.476024303844	16.0193795686685	16.2561587083036	18.5549265351472	16.6177300715333	16.6569677645056	22.783917990597	17.6294300793481	18.7833546265148	17.8349873173794	17.6004755351501	19.1801695829344	16.7055017572229	16.6594310761845	14.3398513624681	17.7467934431014	13.2600961124116	15.2268765182086	15.9166804520622	NA	NA	18.7543121536312	16.5537058724791	19.9756582530554	17.6548416071813	20.4080185242446	17.3257281202129	20.1881526381152	18.1026495405516	18.5883542905767	23.7969229329519	17.6752272949541	18.2811772520029	13.3284563515868	17.808524293916	15.8711445469948	21.6062777579206	16.0404847800861	16.5985391961141	19.2806112300973	20.4761177152769	18.5717543673923	17.0946109077832	17.3307032021506	18.441228306734	16.105875216626	19.4417219694996	14.5779123998797	17.8134776032059	15.9247011609046	NA	22.1677442527439	19.66048322935	16.4068497962668	18.0315651000917	17.0710380837101	NA	15.1558563531369	21.5504954378524	18.1999085398595	18.417276330256	16.640519984974	17.9674932866319	18.6348385832198	22.0104391311425	17.554047271774	16.5958167239484	17.7321575160604	21.0840676990878	14.8855069598379	NA	16.7457282071705	17.0511816673959	16.3452477879113	18.0307321595828	19.7938495711612	19.3069088818902	20.647092739634
sp|P0DOX7|IGK_HUMAN	27.6673292033198	26.9635383774744	25.4699622331086	27.7992527967033	26.7020503694335	26.5272590148725	26.4670311660739	26.6076335229552	26.5861346236872	25.5255184374054	25.5084295743414	26.2555509600779	26.1192765637679	25.9736491558427	26.3142907542024	25.8424348702667	26.3180024371945	26.3386566736788	26.5709025356997	25.9789987225346	27.1012176758473	27.3681738629357	25.8226222437071	27.1766284104219	25.460757701166	26.8305347744947	25.6989421762612	26.3309476728332	26.3300074283422	26.0522850706328	26.5102117168631	25.8457968975049	26.1009185677815	26.1746127828812	26.5765000003742	24.5259592201876	25.4711604818241	26.2175651382527	25.9741265371534	25.6736737647571	26.0722515726644	25.5094344631487	26.227874927165	27.4408874142376	25.6737753881247	25.9064186639463	26.5803069432801	25.4522905199458	26.2089578985458	26.0967548787693	26.200296979751	26.5519053331114	26.1621850989745	25.3100415280551	25.0415748710735	25.9927849135494	25.3171351834669	24.52963183693	25.9233962525448	26.2935465357952	26.6743610041602	24.6268996093998	25.6119784919965	25.0913206040975	27.1942727974981	26.4466428281267	26.3055273867688	26.192822826519	27.1192138910375	26.8555458618771	25.8125536878675	26.4690355853495	26.37356111987	25.5899322308533	26.6034748727976	25.9285205210618	27.4371922106018	26.8750519306493	26.6380369375989	26.6326981154015	26.7471398472158	25.0637368911128	24.9551592440901	27.2159581739231	26.0030205556559	28.1109738716574	28.3618165314708	28.1063271107921	26.5938107001178	26.0320480206408	25.6316852173084	26.6437733119645	25.4666690757585
sp|Q14624|ITIH4_HUMAN	33.0379730197678	33.063892179887	33.0540971603451	32.9397576415459	33.075825913929	32.9471278518899	32.8937829904544	33.2072683605194	32.8785665482581	33.300823127588	33.1058875396773	32.9015413446731	33.2949516561622	33.0194606915979	32.9077381878863	33.0593436280998	32.6797014045486	33.1125225359494	33.1897445977526	32.9182890179199	32.8200393598285	32.9238826753449	32.9308955826986	32.9862009633026	32.8730477195882	32.8990281449103	33.01157437351	33.0507128666296	33.0743561901499	33.0343982968431	33.2659907720673	33.3291606551696	32.887882258213	33.177066911566	33.3246034652514	33.0298550219595	33.2725648574497	33.1813994568312	32.8641426515487	33.2335462356364	33.1017437417515	33.158704050537	33.1156743166419	33.0156472989554	33.0271545477938	33.247638373548	32.8597718012066	33.3147985438993	33.1089677871059	32.9943645990585	33.1623397848371	33.1246105372114	32.7000999795309	33.043231449887	33.5796290687142	32.969698633821	33.2345740696533	33.2944591877872	33.2616335656285	33.0723331179831	33.1053569132319	32.970851121689	33.2093169900307	32.807591490889	33.0446619875321	32.8365655048635	33.4465608026719	33.0147911683227	33.2014613080882	32.9279373612947	33.0355705338372	32.8488052225687	32.7484571332143	32.9503151612565	33.1216111025641	33.3426170743039	33.3173940331721	32.8006383738319	33.1260850225514	33.1738395960231	33.1546050535215	33.2557544636631	33.5753006960356	33.0967612956163	33.1998971192516	33.335335315848	32.9913268730992	32.8569711455652	33.0967901733719	33.2600317485237	33.0896397347432	32.9941891564426	33.3735774507112
sp|Q08380|LG3BP_HUMAN	26.7839857432692	26.9811142133508	26.9694476441513	26.5671152465667	26.8927257994089	26.9428249864004	26.7684733799276	26.4207116229125	25.7473334520868	26.5358751062478	25.1513322647274	26.3195732703021	27.4122938235874	26.0895634987007	26.5843440762921	26.8922782093988	26.0661267349799	26.3491878797038	25.5688282180898	25.9589966754142	26.1596247310038	26.3241187086151	26.5199925273623	26.6579091190838	26.7487353715578	26.7502408186444	25.9160795518491	25.8445350826042	26.3963138866483	26.7954259282299	25.8900463259138	26.6588997139285	27.9115559140581	27.0996665330433	26.8561868012146	26.4100124941322	27.2884564175608	25.977718338578	26.8735729315635	26.672438896812	27.7135589673082	27.3664619270829	26.6013777755603	27.0585543304951	26.9104771586196	27.7482400410843	26.7373300964135	27.1612382189357	26.6397602356409	28.039238064034	27.0716763175985	25.8553061117407	28.6897283584107	26.3239365679674	27.3432683410325	25.891233927058	26.285765931788	27.9024649781484	25.8038210868845	26.7332729656885	26.8640108880676	26.6022606457784	26.3496175209118	26.2574722740803	28.0273218506985	29.1389387100241	27.5468039557527	26.9626481503396	27.8736904073738	27.2479215917569	26.3861130950118	26.8328546637605	27.6229632623394	26.6307093268447	26.1487998723098	26.9487041552121	26.0649722420494	28.0965968869635	26.5399156501629	28.0622356190896	25.7994109345033	26.8401882172315	25.6232852180863	25.0182129651496	26.1339926968452	26.2754999781012	26.5522559926076	26.7327050188774	26.9258089717483	27.3198569710389	26.7092241010701	27.0191411223191	26.8370313984703
sp|P02743|SAMP_HUMAN	30.5351467272166	30.4542526038527	30.4662250599156	30.3571282542261	30.490941242779	30.5282791781254	30.3192959299924	31.0629750118341	30.4987704211379	31.0917757770945	30.6128293146516	30.3818408116553	30.1977850652384	30.6206495832541	30.5759722051349	29.3722842603219	30.4375465074928	30.8992582017947	30.3070248619615	30.3187252738567	31.0325249027979	30.3034594148945	30.957464061936	29.8822783970105	30.2158639032349	30.1274082338269	30.9717724707904	30.8445475203668	30.6576132123196	30.5098623896737	30.5001586744649	30.405111132795	30.5282252546097	30.6969594263753	30.6098186748332	30.4482409516249	31.1665463050687	30.7479966171029	30.9556273119711	31.0120345735574	30.8347728919393	30.7421048684149	30.6655480066729	31.0809138044981	31.0277295601582	31.3091478998144	30.784019810719	30.5262412381015	30.3493234093141	30.4231021973128	30.880366830399	30.8899494174221	30.1592052796758	31.2178519276947	30.8944852815184	30.1515533717548	31.4234523304766	30.9045866091396	31.1151283444878	30.7422155453261	30.4922565778878	31.0575822103147	30.0203071911307	30.9712862139915	30.8176003087715	29.8315080349368	31.3395629161508	30.1887074903115	30.8369775871863	30.8756994625457	31.0307590883695	30.2971493760655	30.3874077742001	30.4641983506826	30.7299598889687	31.0694697970448	30.8758983564006	31.0604682273986	30.9552639387202	30.3528039535262	30.2767090137145	30.8890541736078	31.1633184063045	30.4574663964389	30.7521962336522	30.5079605268553	30.6801174525197	30.7510584873546	30.1920921696081	30.6736613041362	31.3009267115817	30.8058366868608	30.4633976302112
sp|P02745|C1QA_HUMAN	25.7824433534998	25.6198279056773	25.5314742727303	25.2593738844153	25.4309025062077	25.2025583356713	25.0050361592886	25.2662676285247	25.3778764202983	24.7373350138466	24.9876116839052	25.228585104347	25.3623146174928	25.6079771800363	24.9543513280663	24.4600555956283	25.2935982723507	25.0725532243251	25.1115248125191	25.3692584639806	24.9670902524768	24.8251239362369	25.1973825306611	25.4471751771169	26.2250978245054	25.4767107789471	25.3109920214304	25.2759049686084	24.9300838695419	24.8124665051211	25.5302248274426	24.9755969942216	24.8507630528021	25.1343772689459	25.7525670655972	25.98038193714	25.0995199422204	25.7956179058275	25.5839918095485	25.0352825077241	25.147549154066	25.5011590768482	25.3356542407967	25.5162240988323	25.2822728700039	25.0433356612913	25.5370363799717	25.8509057170425	25.5689484514306	25.2636142669566	25.3695051671924	25.2357821330852	24.922774929787	25.0466037668599	24.4838134057256	25.5553067268049	25.3373815506081	25.3051746514516	25.5977473948416	24.832038792169	26.0076059341251	25.570172199708	25.5035381425241	25.2436467492767	25.1701057607068	25.2749815144262	25.2200853239069	25.2908801781706	25.8125259071793	25.9487336315226	25.6868329308959	25.8904056705335	25.2868988706425	24.6221043675452	25.3281497415939	25.0069745810666	25.201536658617	25.2859237773647	25.4667573394018	25.3090136049463	24.7608300810513	25.3680621048838	25.3789002993418	25.2045256120925	25.2401644875342	25.9646228384244	25.6143737523518	25.6159301394154	25.7438540287606	25.589229084951	25.0914871102232	25.4804037421178	25.2727612023529
sp|P00751|CFAB_HUMAN	31.9674182824283	32.055155854605	32.2168792695933	32.3272672335583	32.1869119050709	32.3122857653558	32.2303469852551	32.3821983116005	32.342070300518	32.3107126713636	32.2084380302182	31.9232616270487	32.0686644870611	32.2560493840932	32.6398257699208	31.9683533148277	31.906107863903	31.7327020345979	32.257758966101	31.9103435941546	32.1752237407573	31.9878471945241	32.3221206514675	31.7421179056159	32.0254804330791	31.8557846866209	32.2280883339386	32.4459766435698	32.0171470997175	32.4407611901398	32.7076132681377	32.3489025227367	32.5707287994365	32.0441660422884	32.2992344467708	32.1988864099546	32.5693721169089	32.321269622657	32.588264732251	32.6530579955275	32.2572972904925	32.5674341902465	32.6580935844943	32.4056549815124	32.4071597899102	32.3314232610286	32.0123484131878	32.6178757130235	32.6763785745876	32.4022273482998	32.1380178244382	32.2502368186915	32.052251498264	32.2832216085654	32.6652119676677	32.1371420559329	32.2714334180388	32.133174007683	32.6218331782687	32.2032927663463	31.8759283882181	32.6637318206955	32.1832627634127	32.1924162911784	32.1384197688808	32.4580031158315	32.406292540684	31.7978815492312	32.3158669678682	32.2404996891969	32.3388670063133	31.4461472700396	32.0636645987177	31.7419532130962	32.0728826293679	32.5187852124272	32.107415597461	32.3329036067666	32.2577477170473	31.9952366578182	31.9774609020311	32.6728865367639	32.7232922653639	31.9773263655827	31.826914774911	32.0095920320718	32.0762407554497	31.8253868552297	32.0795971487	32.0298567439164	32.3339865390798	31.9800453248016	32.5395535317997
sp|Q9Y490|TLN1_HUMAN	21.6983986328556	21.6803639510849	20.7271402790774	22.2134221535616	21.7620440557685	21.7602410851986	21.5679994349502	26.8984978358202	18.57930848361	19.3116343615277	18.758189282801	17.1727887353268	19.334251674189	20.7157976512054	20.192769356648	19.2791083352493	18.7603948582887	20.3128790346508	20.5527983687366	19.3394898903036	19.1723411603637	25.9926075549873	21.2560291649121	19.8452880869732	19.8587500949733	20.2218702793859	20.7614985590619	20.7197034356688	20.6834025949532	21.3603740676656	18.2324903834412	18.7375389683782	19.2545145657198	19.8429754422965	19.5635418539525	19.5660497201676	20.6127661026197	18.4885282872126	22.0258112056266	21.496288080609	22.7978606769988	20.284783070426	22.9119607872173	20.5554521013458	20.63617467548	26.7857930077091	22.3134689861248	19.706503455815	19.3917244355437	17.7925891381825	18.4906649005504	25.2910721731251	19.3909999017788	21.3691846837559	22.1454782788254	22.7805464260643	20.4100416988534	20.2048480399755	18.5105476030812	18.8695265438321	20.3522090604642	22.3903812316009	19.8054377402008	19.3153551392253	19.7421505579933	19.1604300902522	25.6721424920299	22.1841614124491	20.114160170082	20.9035676372261	20.037713201911	22.5500517788397	26.3895779586797	24.751725944599	20.8243286947142	21.2107092961967	19.8178786873285	18.0543031763069	20.2280394902719	24.602245988509	20.2304989013045	20.2939790477871	19.8417203435499	24.5986450774526	19.7432602034873	20.8840042460376	20.6881862787925	19.4203416679679	19.4407888734055	18.6637128449071	22.4946108299881	20.8660413642741	23.1035067725119
sp|P02766|TTHY_HUMAN	31.5662601681953	31.5439483743644	31.6001336666761	31.7174371014173	31.3238027721688	31.3900004290163	31.4175040998657	32.4600249659604	32.9924875759906	32.7063198939644	32.203023108471	32.4230395814589	32.3265836608378	32.6250548482406	31.1435753720824	32.6462518269826	32.6495349265464	32.6648059545124	31.6578961700965	32.6969258580664	32.3678858204231	32.2763841506926	31.9796156760841	32.6968256753601	32.8237657590467	31.9214615467334	32.2498990977295	32.3954793438405	32.4352428977438	31.8823155906174	31.9290943140282	31.6184312320687	31.709407072198	32.1761379726637	30.4402578767284	30.9075242075611	32.6888722171627	31.9337358813606	32.9422827571875	31.7286888748982	32.0779020809036	32.0824459689143	31.7260339461546	32.233277464009	32.4632026416391	31.8483556811971	32.1005370480813	32.1549210954973	30.9636919021657	31.6799915859797	32.2661297835014	32.0342635586099	32.5091304478907	32.7546873521104	31.7145563714174	32.2758641609047	32.6362600410442	32.320024502498	32.5662958698075	32.9157013321383	32.87100229437	32.205910194398	32.5752202573357	32.7875210854091	32.0351884012419	30.543872115414	31.6163540099339	31.7871668319306	31.6996996936642	32.3157427438539	31.471204380642	31.0794684510282	31.3714163443594	32.0741160560615	32.0192295058713	31.9686540254371	31.7522958190956	31.5349811667914	32.2780842570009	31.8373240100313	31.8770121410793	32.4710513415074	31.3068164819601	30.6325268780937	31.8226848064016	30.9367243113342	31.4455191360361	31.4114452979614	31.7654131518884	31.7743424970226	32.3916879188395	31.9477511490374	32.2498443621253
sp|A0A0B4J1U3|LV136_HUMAN	19.0585954517708	18.2320909980924	18.1144221755852	18.412480318129	18.1560702677112	15.9529874983211	18.5764814008065	18.8119683392137	19.4046352384439	19.243328204746	19.234094956525	20.7883757235244	16.4103121521019	19.8645865502758	18.6314039290066	19.3621623267174	20.4436872338392	16.5750956230384	18.773384783932	19.1288327141425	19.8887611170734	20.2085940060353	19.1419077485747	21.9163934448412	20.8149747604913	20.5983660103307	21.3302129195392	16.7779917228264	20.2851017103804	19.1500973044267	19.1898517551433	17.4287095201364	18.2919788389476	19.7133325025497	NA	NA	19.6189809366338	18.6758805360038	18.7097773955552	19.4033868113153	21.0269232411386	18.4434435114572	19.8434580223206	18.941109140597	18.2706385785138	19.0862213817947	16.6530229964015	19.3918956872955	NA	20.4828777946021	19.5965565076081	17.9668633305846	15.1866078040192	19.7038395441173	18.0422102083033	18.178571228461	14.861885176196	20.242773330451	18.1001821915649	18.7247198103886	19.9099325424679	19.1644354992856	17.2865130161592	19.1536352987978	21.980803190388	NA	17.1484243623355	NA	17.3319640587934	19.4493551282246	20.6995017273711	NA	NA	19.4613431456053	19.3098460917314	17.0854826896185	17.7955123887368	18.7588712819977	17.7497325488592	18.849980601171	19.8860309873056	17.9936448369031	19.1428503600169	18.0771375708164	16.2828814918313	NA	19.9397456195016	20.2686425139484	16.9295207497668	20.8275558888341	18.418970662305	20.1410714463311	16.0052476982113
sp|P00739|HPTR_HUMAN	26.9367762937162	26.9123852052683	26.9869037218164	27.4724676364904	26.8627432696077	26.7808382601499	27.1267641058111	27.5744772413996	27.9659382704367	27.0204776599925	27.0584255959787	27.5119420023039	28.128494706365	26.9454015155654	26.4939885625905	26.5479447829835	27.4438372334472	27.9278419722639	29.4593664787269	27.9378791133977	27.7479406169568	28.2578644617183	27.8104745390203	27.4098820185394	27.0542867364636	28.1042869710714	28.0607222288603	28.0429682237901	26.2298777880725	28.7714161095383	28.214972722085	26.0064859389013	27.0553925186293	28.2527185387485	27.3996050950627	27.3417329556984	26.993538628435	27.8372269244107	28.0293368344193	27.2917085354061	26.6164199694107	27.4296064412714	27.3694293196081	27.3318130100831	27.9291554984029	25.8097630655475	25.7919715617225	26.8817677122402	27.1592130162638	27.150263380229	28.0662694398265	28.3512563958859	25.7037159604614	27.8720273557659	28.1084313496544	26.7595822330131	27.4605192904839	27.7405140924453	27.7237424405671	27.2388154204048	27.2486153079436	30.1018753073533	27.6799653309784	27.6509886527505	26.5564688046148	26.4608541187088	27.4637113425041	26.753697799341	27.492149045037	26.8255297961247	27.2390380325855	26.3480790437685	27.187463552012	26.9753515366237	27.7326904858083	26.7019206398738	27.9824325693239	25.8863779463176	27.5812654121193	26.9876102552942	26.0912348533072	27.1486867668595	28.4333095534397	26.0245969336429	26.6450166341018	27.4081542275864	27.4886580490471	27.8833608118573	26.9179650083757	26.4128685659195	27.0866385369147	25.4083401226925	26.923470764154
sp|P43251|BTD_HUMAN	26.0417127695958	26.0304830947872	26.178793809319	26.1566867691739	25.9786739621404	26.114667450767	26.2116959893648	26.910319223132	26.8109376114941	26.8996958834067	26.4624675739165	26.3885573977814	26.9372069947246	26.3293538169818	25.8275524528547	25.9313487410587	25.9009718831608	26.4660103204075	26.5717388010338	26.7546423554705	26.3228363920576	26.3482876977424	26.2933848185925	26.6574984860777	26.4754329061775	26.6583584465042	25.8557771349632	26.7188020894286	26.4569576624592	26.581098751726	26.6121414140546	26.1733106881994	26.4961190726744	26.6295191027854	25.4091052004948	25.5216933358759	27.2644839114391	26.2505700177295	26.7974065481892	26.4742839264641	26.8437683545517	26.4171990180995	26.8880802360782	26.3475142046585	26.9739325719268	26.5680901664404	26.377591183696	26.6401669602345	26.048790135049	26.7533607773406	26.5941360507061	26.3934436220684	26.8561943076436	26.7232950347831	26.6687276598073	26.5082901764984	26.7520177373425	26.3411515274803	27.0902731838738	26.8310474654913	27.5034761052382	26.2154178653122	26.5870512867746	26.5987394719047	26.5355683224313	25.0061794152198	26.3600583229802	26.1407639232351	26.1634751060609	26.3813877515537	25.7651267298092	25.4157433345728	25.1591868142927	26.2777592238219	26.1644271260087	26.3414393307051	26.7134145860673	26.3463295218013	26.3713253397087	26.5327296859262	25.7223240120806	26.2161908834639	25.9982065660957	25.8053647740924	25.613491093629	25.8886785674485	26.2719782786991	25.9230179680158	25.8397202560773	26.2257845237956	26.3314449042297	25.9465094226527	26.4622536694704
sp|P02675|FIBB_HUMAN	34.7733583867855	34.7895092824176	34.7339976466065	34.3168509089869	34.7930511981533	34.6876226641057	34.7172561183244	34.4723565957554	33.9599792712044	34.0222050438837	33.8912913824352	33.9126787668985	34.0341213036908	33.9778460474859	34.9157038127126	34.4791268371432	33.7712362189108	34.5934102474394	34.2740043540782	33.7558460228577	33.957952260133	34.400823543347	34.7579583631113	34.2588402178421	33.9483086580369	34.8236879539863	34.8834982013698	34.2317451089458	34.6481453258922	35.0295331544503	34.121827672355	34.5873109501308	34.2232975803004	34.2126521736469	34.0955750473362	34.9148067782603	33.8792588711013	34.3624405652603	34.7274660471619	34.4577582780395	34.3104359466106	34.1717251607025	34.8249307734963	34.6199962727452	33.9678577118418	34.7087844170808	34.6153461411166	34.4608201479699	34.8417276321	34.1177863855214	34.3896925424564	34.4961147858559	34.4855623467188	34.847717767902	34.9496137497164	34.3060397543656	35.141948045874	34.3240349134265	34.2805171714775	34.2896787254761	34.1156853173737	34.2025999506589	34.6958640419269	34.4516758922847	35.0175922450586	34.6630353710022	35.1537985511444	34.9409144559957	34.8461749714446	34.5149551886728	35.4238256143509	34.2968271244203	34.6810794852998	34.2485079841197	34.3296159014228	34.2866631673312	34.6121229290611	34.9759334956576	34.8621036208668	36.137528966688	34.5678795007519	34.7859696952258	34.6293551810923	35.8343577756981	34.4360385963013	34.3639082396735	34.4504614139501	34.5030507240329	35.2376161436003	34.704685644555	34.5888001476126	34.9782837279921	34.4937556121803
sp|P01023|A2MG_HUMAN	35.5947753804037	35.6173363017909	35.5818722318273	35.6738834696523	35.6176735191799	35.6014764187815	35.5420139963212	35.2115826545979	35.3671409287985	35.8565596283586	36.0969211817012	36.1334135417761	35.7595865368235	35.1809436454393	35.3375412491297	35.8790374436779	35.2222477161302	35.3529239329184	36.0166786115601	35.7788271640722	35.6046745669832	35.0340848397036	35.3469776445745	35.7326168705575	35.2398081041909	35.3174514077345	35.3923105358556	35.4596391627303	35.5172419898525	35.7643703493202	35.2266827760971	35.0828397323771	36.1403604209412	35.4866454374897	35.327174793612	34.8422905289169	34.8010059092437	36.3860881280987	35.0818351756003	35.8151193443996	36.0506558476322	35.4087089569896	34.6310274636615	35.5424634464483	35.4581468962843	36.1601327408883	36.0857899108502	35.625136961369	35.4171574245237	36.662640435191	36.1063562284444	35.212640632464	36.5726486147883	35.7221892395134	36.029016295966	35.6344622650067	35.9657661802646	35.0685750257845	35.4165713742922	35.9757725582661	35.8240019822057	35.328609953894	35.715498700866	34.8186446006346	36.0465518057496	36.2065956033408	35.488517829488	36.5753181033674	35.0577422131569	36.1292524192339	36.0897038035378	35.6182178203909	34.5207375211118	35.707605963425	36.3200660888655	36.4201677191644	35.7996435910047	36.2635020390763	36.1595665557488	35.1449851668367	35.8260941770815	36.0504159379385	35.2888036032137	36.2266708764707	35.8028879216064	35.9376277153227	36.2762468093236	36.2542685977296	36.0066874679472	36.4722921462155	36.150617717863	36.0072987578461	36.0527447065765
